totalOperations,36
expansions,reached,frontier,maxDepth
3111000,10706530,7595530,31
3112000,10709670,7597670,31
3113000,10712866,7599866,31
3114000,10715675,7601675,31
3115000,10719246,7604246,31
3116000,10722248,7606248,31
3117000,10725630,7608630,31
3118000,10728809,7610809,31
3119000,10731866,7612866,31
3120000,10734850,7614850,31
3121000,10738271,7617271,31
3122000,10741665,7619665,31
3123000,10745156,7622156,31
3124000,10748384,7624384,31
3125000,10751488,7626488,31
3126000,10754417,7628417,31
3127000,10757874,7630874,31
3128000,10761512,7633512,31
3129000,10764941,7635941,31
3130000,10768565,7638565,31
3131000,10772579,7641579,31
3132000,10776577,7644577,31
3133000,10780187,7647187,31
3134000,10783545,7649545,31
3135000,10786700,7651700,31
3136000,10789804,7653804,31
3137000,10793363,7656363,31
3138000,10796861,7658861,31
3139000,10800209,7661209,31
3140000,10803502,7663502,31
3141000,10806774,7665774,31
3142000,10810188,7668188,31
3143000,10813355,7670355,31
3144000,10816389,7672389,31
3145000,10819321,7674321,31
3146000,10822468,7676468,31
3147000,10826057,7679057,31
3148000,10829660,7681660,31
3149000,10833322,7684322,31
3150000,10836655,7686655,31
3151000,10839802,7688802,31
3152000,10843271,7691271,31
3153000,10846462,7693462,31
3154000,10849632,7695632,31
3155000,10852852,7697852,31
3156000,10856190,7700190,31
3157000,10859707,7702707,31
3158000,10863446,7705446,31
3159000,10867110,7708110,31
3160000,10870508,7710508,31
3161000,10873585,7712585,31
3162000,10876624,7714624,31
3163000,10879578,7716578,31
3164000,10882526,7718526,31
3165000,10885485,7720485,31
3166000,10888646,7722646,31
3167000,10891686,7724686,31
3168000,10895360,7727360,31
3169000,10899226,7730226,31
3170000,10902276,7732276,31
3171000,10905506,7734506,31
3172000,10908671,7736671,31
3173000,10912080,7739080,31
3174000,10915345,7741345,31
3175000,10918560,7743560,31
3176000,10921971,7745971,31
3177000,10925535,7748535,31
3178000,10928821,7750821,31
3179000,10932085,7753085,31
3180000,10935637,7755637,31
3181000,10939340,7758340,31
3182000,10942598,7760598,31
3183000,10945601,7762601,31
3184000,10949062,7765062,31
3185000,10952709,7767709,31
3186000,10956203,7770203,31
3187000,10960147,7773147,31
3188000,10964132,7776132,31
3189000,10967702,7778702,31
3190000,10970685,7780685,31
3191000,10973540,7782540,31
3192000,10976944,7784944,31
3193000,10980165,7787165,31
3194000,10983266,7789266,31
3195000,10986368,7791368,31
3196000,10989641,7793641,31
3197000,10992931,7795931,31
3198000,10996136,7798136,31
3199000,10999162,7800162,31
3200000,11002137,7802137,31
3201000,11005451,7804451,31
3202000,11008962,7806962,31
3203000,11012698,7809698,31
3204000,11016140,7812140,31
3205000,11019187,7814187,31
3206000,11022447,7816447,31
3207000,11025611,7818611,31
3208000,11028666,7820666,31
3209000,11031861,7822861,31
3210000,11035266,7825266,31
3211000,11038944,7827944,31
3212000,11042296,7830296,31
3213000,11045355,7832355,31
3214000,11048810,7834810,31
3215000,11052010,7837010,31
3216000,11055033,7839033,31
3217000,11058123,7841123,31
3218000,11061261,7843261,31
3219000,11064631,7845631,31
3220000,11068169,7848169,31
3221000,11071356,7850356,31
3222000,11074489,7852489,31
3223000,11077780,7854780,31
3224000,11081050,7857050,31
3225000,11084106,7859106,31
3226000,11087405,7861405,31
3227000,11090786,7863786,31
3228000,11094413,7866413,31
3229000,11097538,7868538,31
3230000,11100846,7870846,31
3231000,11104394,7873394,31
3232000,11107635,7875635,31
3233000,11110642,7877642,31
3234000,11113880,7879880,31
3235000,11117352,7882352,31
3236000,11120683,7884683,31
3237000,11124488,7887488,31
3238000,11128175,7890175,31
3239000,11131026,7892026,31
3240000,11134355,7894355,31
3241000,11137769,7896769,31
3242000,11140878,7898878,31
3243000,11144184,7901184,31
3244000,11147516,7903516,31
3245000,11150636,7905636,31
3246000,11153813,7907813,31
3247000,11157226,7910226,31
3248000,11160982,7912982,31
3249000,11164415,7915415,31
3250000,11167648,7917648,31
3251000,11170791,7919791,31
3252000,11174031,7922031,31
3253000,11177431,7924431,31
3254000,11181222,7927222,31
3255000,11184410,7929410,31
3256000,11187750,7931750,31
3257000,11191216,7934216,31
3258000,11194292,7936292,31
3259000,11197543,7938543,31
3260000,11200912,7940912,31
3261000,11204526,7943526,31
3262000,11207606,7945606,31
3263000,11210857,7947857,31
3264000,11213998,7949998,31
3265000,11217305,7952305,31
3266000,11220645,7954645,31
3267000,11224212,7957212,31
3268000,11227462,7959462,31
3269000,11230816,7961816,31
3270000,11234058,7964058,31
3271000,11237280,7966280,31
3272000,11240803,7968803,31
3273000,11244649,7971649,31
3274000,11248057,7974057,31
3275000,11251247,7976247,31
3276000,11254586,7978586,31
3277000,11257699,7980699,31
3278000,11261013,7983013,31
3279000,11264096,7985096,31
3280000,11267331,7987331,31
3281000,11270779,7989779,31
3282000,11274226,7992226,31
3283000,11277344,7994344,31
3284000,11280481,7996481,31
3285000,11283748,7998748,31
3286000,11287243,8001243,31
3287000,11290507,8003507,31
3288000,11294004,8006004,31
3289000,11297262,8008262,31
3290000,11300641,8010641,31
3291000,11303918,8012918,31
3292000,11306829,8014829,31
3293000,11309968,8016968,31
3294000,11313041,8019041,31
3295000,11316212,8021212,31
3296000,11319422,8023422,31
3297000,11322823,8025823,31
3298000,11325831,8027831,31
3299000,11329077,8030077,31
3300000,11332424,8032424,31
3301000,11335846,8034846,31
3302000,11338870,8036870,31
3303000,11341937,8038937,31
3304000,11344928,8040928,31
3305000,11347964,8042964,31
3306000,11350879,8044879,31
3307000,11353726,8046726,31
3308000,11356919,8048919,31
3309000,11359934,8050934,31
3310000,11362947,8052947,31
3311000,11365977,8054977,31
3312000,11369230,8057230,31
3313000,11372638,8059638,31
3314000,11376067,8062067,31
3315000,11379346,8064346,31
3316000,11382360,8066360,31
3317000,11385422,8068422,31
3318000,11388565,8070565,31
3319000,11391501,8072501,31
3320000,11394762,8074762,31
3321000,11397762,8076762,31
3322000,11400815,8078815,31
3323000,11404162,8081162,31
3324000,11407223,8083223,31
3325000,11410262,8085262,31
3326000,11413409,8087409,31
3327000,11416323,8089323,31
3328000,11419531,8091531,31
3329000,11422602,8093602,31
3330000,11425568,8095568,31
3331000,11428767,8097767,31
3332000,11432033,8100033,31
3333000,11435278,8102278,31
3334000,11438219,8104219,31
3335000,11441329,8106329,31
3336000,11444428,8108428,31
3337000,11447195,8110195,31
3338000,11450491,8112491,31
3339000,11453529,8114529,31
3340000,11456391,8116391,31
3341000,11459492,8118492,31
3342000,11462397,8120397,31
3343000,11465492,8122492,31
3344000,11468428,8124428,31
3345000,11471603,8126603,31
3346000,11474868,8128868,31
3347000,11477938,8130938,31
3348000,11481032,8133032,31
3349000,11483980,8134980,31
3350000,11487351,8137351,31
3351000,11490549,8139549,31
3352000,11493492,8141492,31
3353000,11496514,8143514,31
3354000,11499352,8145352,31
3355000,11502287,8147287,31
3356000,11505365,8149365,31
3357000,11508654,8151654,31
3358000,11511494,8153494,31
3359000,11514581,8155581,31
3360000,11518151,8158151,31
3361000,11521502,8160502,31
3362000,11524666,8162666,31
3363000,11527684,8164684,31
3364000,11530625,8166625,31
3365000,11534035,8169035,31
3366000,11536934,8170934,31
3367000,11540332,8173332,31
3368000,11543971,8175971,31
3369000,11547229,8178229,31
3370000,11550436,8180436,31
3371000,11553422,8182422,31
3372000,11556729,8184729,31
3373000,11559784,8186784,31
3374000,11563386,8189386,31
3375000,11567031,8192031,31
3376000,11570306,8194306,31
3377000,11573293,8196293,31
3378000,11576514,8198514,31
3379000,11579981,8200981,31
3380000,11583559,8203559,31
3381000,11586857,8205857,31
3382000,11590089,8208089,31
3383000,11593370,8210370,31
3384000,11596844,8212844,31
3385000,11599977,8214977,31
3386000,11603336,8217336,31
3387000,11606750,8219750,31
3388000,11609938,8221938,31
3389000,11613261,8224261,31
3390000,11616522,8226522,31
3391000,11619777,8228777,31
3392000,11623017,8231017,31
3393000,11626276,8233276,31
3394000,11628425,8234425,31
3395000,11630842,8235842,31
3396000,11633238,8237238,31
3397000,11635522,8238522,31
3398000,11637797,8239797,31
3399000,11640112,8241112,31
3400000,11643082,8243082,31
3401000,11645820,8244820,31
3402000,11648524,8246524,31
3403000,11651702,8248702,31
3404000,11654595,8250595,31
3405000,11657143,8252143,31
3406000,11660092,8254092,31
3407000,11662872,8255872,31
3408000,11665663,8257663,31
3409000,11668482,8259482,31
3410000,11671515,8261515,31
3411000,11674551,8263551,31
3412000,11677268,8265268,31
3413000,11680220,8267220,31
3414000,11682997,8268997,31
3415000,11686086,8271086,31
3416000,11689081,8273081,31
3417000,11692030,8275030,31
3418000,11694971,8276971,31
3419000,11697703,8278703,31
3420000,11700616,8280616,31
3421000,11703575,8282575,31
3422000,11706539,8284539,31
3423000,11709583,8286583,31
3424000,11712741,8288741,31
3425000,11716433,8291433,31
3426000,11719381,8293381,31
3427000,11722449,8295449,31
3428000,11725613,8297613,31
3429000,11728551,8299551,31
3430000,11731389,8301389,31
3431000,11734474,8303474,31
3432000,11737446,8305446,31
3433000,11740426,8307426,31
3434000,11743343,8309343,31
3435000,11746372,8311372,31
3436000,11749287,8313287,31
3437000,11752351,8315351,31
3438000,11755277,8317277,31
3439000,11757993,8318993,31
3440000,11760871,8320871,31
3441000,11763722,8322722,31
3442000,11766733,8324733,31
3443000,11769480,8326480,31
3444000,11772290,8328290,31
3445000,11775335,8330335,31
3446000,11778266,8332266,31
3447000,11781294,8334294,31
3448000,11784382,8336382,31
3449000,11787309,8338309,31
3450000,11790061,8340061,31
3451000,11793249,8342249,31
3452000,11796278,8344278,31
3453000,11799153,8346153,31
3454000,11801748,8347748,31
3455000,11804789,8349789,31
3456000,11807736,8351736,31
3457000,11810404,8353404,31
3458000,11813042,8355042,31
3459000,11815654,8356654,31
3460000,11818027,8358027,31
3461000,11820823,8359823,31
3462000,11823516,8361516,31
3463000,11826704,8363704,31
3464000,11829719,8365719,31
3465000,11832544,8367544,31
3466000,11835301,8369301,31
3467000,11838138,8371138,31
3468000,11841390,8373390,31
3469000,11844405,8375405,31
3470000,11847363,8377363,31
3471000,11850121,8379121,31
3472000,11852849,8380849,31
3473000,11855665,8382665,31
3474000,11858280,8384280,31
3475000,11861203,8386203,31
3476000,11863921,8387921,32
3477000,11866527,8389527,32
3478000,11869988,8391988,32
3479000,11873429,8394429,32
3480000,11876877,8396877,32
3481000,11880380,8399380,32
3482000,11883925,8401925,32
3483000,11887572,8404572,32
3484000,11891174,8407174,32
3485000,11894849,8409849,32
3486000,11898511,8412511,32
3487000,11902269,8415269,32
3488000,11905961,8417961,32
3489000,11909821,8420821,32
3490000,11913534,8423534,32
3491000,11917236,8426236,32
3492000,11921052,8429052,32
3493000,11924741,8431741,32
3494000,11928386,8434386,32
3495000,11932241,8437241,32
3496000,11935974,8439974,32
3497000,11939688,8442688,32
3498000,11943264,8445264,32
3499000,11947054,8448054,32
3500000,11950631,8450631,32
3501000,11954422,8453422,32
3502000,11958134,8456134,32
3503000,11961785,8458785,32
3504000,11965201,8461201,32
3505000,11968867,8463867,32
3506000,11972286,8466286,32
3507000,11975986,8468986,32
3508000,11979664,8471664,32
3509000,11983233,8474233,32
3510000,11986665,8476665,32
3511000,11990072,8479072,32
3512000,11993537,8481537,32
3513000,11997113,8484113,32
3514000,12000535,8486535,32
3515000,12004011,8489011,32
3516000,12007344,8491344,32
3517000,12010890,8493890,32
3518000,12014197,8496197,32
3519000,12017571,8498571,32
3520000,12020824,8500824,32
3521000,12024135,8503135,32
3522000,12027434,8505434,32
3523000,12030612,8507612,32
3524000,12034755,8510755,32
3525000,12038366,8513366,32
3526000,12042322,8516322,32
3527000,12046337,8519337,32
3528000,12050153,8522153,32
3529000,12053668,8524668,32
3530000,12057290,8527290,32
3531000,12060589,8529589,32
3532000,12064012,8532012,32
3533000,12067571,8534571,32
3534000,12071006,8537006,32
3535000,12074723,8539723,32
3536000,12078421,8542421,32
3537000,12082002,8545002,32
3538000,12085868,8547868,32
3539000,12089282,8550282,32
3540000,12092716,8552716,32
3541000,12095771,8554771,32
3542000,12099100,8557100,32
3543000,12102928,8559928,32
3544000,12106679,8562679,32
3545000,12110418,8565418,32
3546000,12114110,8568110,32
3547000,12117559,8570559,32
3548000,12121303,8573303,32
3549000,12124785,8575785,32
3550000,12127830,8577830,32
3551000,12131576,8580576,32
3552000,12135198,8583198,32
3553000,12138758,8585758,32
3554000,12142159,8588159,32
3555000,12145484,8590484,32
3556000,12148369,8592369,32
3557000,12151310,8594310,32
3558000,12154017,8596017,32
3559000,12156483,8597483,32
3560000,12159164,8599164,32
3561000,12162512,8601512,32
3562000,12165776,8603776,32
3563000,12169127,8606127,32
3564000,12172503,8608503,32
3565000,12175928,8610928,32
3566000,12179334,8613334,32
3567000,12182679,8615679,32
3568000,12186243,8618243,32
3569000,12189517,8620517,32
3570000,12193031,8623031,32
3571000,12196279,8625279,32
3572000,12199576,8627576,32
3573000,12202866,8629866,32
3574000,12206631,8632631,32
3575000,12210488,8635488,32
3576000,12214015,8638015,32
3577000,12217408,8640408,32
3578000,12221123,8643123,32
3579000,12224735,8645735,32
3580000,12228553,8648553,32
3581000,12232108,8651108,32
3582000,12235676,8653676,32
3583000,12239649,8656649,32
3584000,12243484,8659484,32
3585000,12247243,8662243,32
3586000,12250804,8664804,32
3587000,12254320,8667320,32
3588000,12257847,8669847,32
3589000,12261491,8672491,32
3590000,12265250,8675250,32
3591000,12269021,8678021,32
3592000,12272951,8680951,32
3593000,12276742,8683742,32
3594000,12280599,8686599,32
3595000,12284391,8689391,32
3596000,12288200,8692200,32
3597000,12292258,8695258,32
3598000,12295905,8697905,32
3599000,12299751,8700751,32
3600000,12303581,8703581,32
3601000,12307272,8706272,32
3602000,12311105,8709105,32
3603000,12314704,8711704,32
3604000,12318399,8714399,32
3605000,12321979,8716979,32
3606000,12325290,8719290,32
3607000,12328377,8721377,32
3608000,12331732,8723732,32
3609000,12335134,8726134,32
3610000,12338182,8728182,32
3611000,12341340,8730340,32
3612000,12344387,8732387,32
3613000,12348196,8735196,32
3614000,12351732,8737732,32
3615000,12355252,8740252,32
3616000,12358500,8742500,32
3617000,12361774,8744774,32
3618000,12365112,8747112,32
3619000,12368561,8749561,32
3620000,12371722,8751722,32
3621000,12375189,8754189,32
3622000,12378248,8756248,32
3623000,12381389,8758389,32
3624000,12384529,8760529,32
3625000,12388104,8763104,32
3626000,12391443,8765443,32
3627000,12394678,8767678,32
3628000,12397930,8769930,32
3629000,12401227,8772227,32
3630000,12404557,8774557,32
3631000,12407673,8776673,32
3632000,12411294,8779294,32
3633000,12414815,8781815,32
3634000,12418618,8784618,32
3635000,12422395,8787395,32
3636000,12426414,8790414,32
3637000,12430265,8793265,32
3638000,12434118,8796118,32
3639000,12437852,8798852,32
3640000,12441820,8801820,32
3641000,12445959,8804959,32
3642000,12450018,8808018,32
3643000,12453709,8810709,32
3644000,12457835,8813835,32
3645000,12461292,8816292,32
3646000,12464546,8818546,32
3647000,12467707,8820707,32
3648000,12470414,8822414,32
3649000,12474236,8825236,32
3650000,12478171,8828171,32
3651000,12481492,8830492,32
3652000,12484951,8832951,32
3653000,12488690,8835690,32
3654000,12492522,8838522,32
3655000,12496324,8841324,32
3656000,12500328,8844328,32
3657000,12504174,8847174,32
3658000,12508112,8850112,32
3659000,12511973,8852973,32
3660000,12515886,8855886,32
3661000,12519681,8858681,32
3662000,12523420,8861420,32
3663000,12526873,8863873,32
3664000,12530443,8866443,32
3665000,12533952,8868952,32
3666000,12537359,8871359,32
3667000,12541007,8874007,32
3668000,12544732,8876732,32
3669000,12548433,8879433,32
3670000,12552282,8882282,32
3671000,12555856,8884856,32
3672000,12559576,8887576,32
3673000,12563525,8890525,32
3674000,12566963,8892963,32
3675000,12570666,8895666,32
3676000,12574429,8898429,32
3677000,12578042,8901042,32
3678000,12581515,8903515,32
3679000,12585064,8906064,32
3680000,12588748,8908748,32
3681000,12592104,8911104,32
3682000,12595510,8913510,32
3683000,12599007,8916007,32
3684000,12602249,8918249,32
3685000,12605473,8920473,32
3686000,12608523,8922523,32
3687000,12611653,8924653,32
3688000,12615147,8927147,32
3689000,12618534,8929534,32
3690000,12621850,8931850,32
3691000,12625165,8934165,32
3692000,12628453,8936453,32
3693000,12631655,8938655,32
3694000,12635081,8941081,32
3695000,12638674,8943674,32
3696000,12642181,8946181,32
3697000,12645221,8948221,32
3698000,12648491,8950491,32
3699000,12651719,8952719,32
3700000,12655502,8955502,32
3701000,12659509,8958509,32
3702000,12663531,8961531,32
3703000,12667524,8964524,32
3704000,12671417,8967417,32
3705000,12675080,8970080,32
3706000,12678770,8972770,32
3707000,12682196,8975196,32
3708000,12685757,8977757,32
3709000,12688893,8979893,32
3710000,12692199,8982199,32
3711000,12695797,8984797,32
3712000,12699512,8987512,32
3713000,12703120,8990120,32
3714000,12706316,8992316,32
3715000,12709797,8994797,32
3716000,12713184,8997184,32
3717000,12716834,8999834,32
3718000,12720425,9002425,32
3719000,12723845,9004845,32
3720000,12726926,9006926,32
3721000,12730626,9009626,32
3722000,12734138,9012138,32
3723000,12737656,9014656,32
3724000,12740903,9016903,32
3725000,12744554,9019554,32
3726000,12748134,9022134,32
3727000,12751513,9024513,32
3728000,12754796,9026796,32
3729000,12757955,9028955,32
3730000,12761846,9031846,32
3731000,12765587,9034587,32
3732000,12769146,9037146,32
3733000,12772435,9039435,32
3734000,12775675,9041675,32
3735000,12778795,9043795,32
3736000,12781659,9045659,32
3737000,12785082,9048082,32
3738000,12788645,9050645,32
3739000,12791921,9052921,32
3740000,12795367,9055367,32
3741000,12798907,9057907,32
3742000,12802303,9060303,32
3743000,12805818,9062818,32
3744000,12809211,9065211,32
3745000,12812694,9067694,32
3746000,12816104,9070104,32
3747000,12819525,9072525,32
3748000,12822853,9074853,32
3749000,12826290,9077290,32
3750000,12829620,9079620,32
3751000,12832795,9081795,32
3752000,12836000,9084000,32
3753000,12839779,9086779,32
3754000,12843179,9089179,32
3755000,12847085,9092085,32
3756000,12850451,9094451,32
3757000,12854239,9097239,32
3758000,12857869,9099869,32
3759000,12861594,9102594,32
3760000,12865265,9105265,32
3761000,12869002,9108002,32
3762000,12872550,9110550,32
3763000,12876092,9113092,32
3764000,12879529,9115529,32
3765000,12882674,9117674,32
3766000,12885889,9119889,32
3767000,12888933,9121933,32
3768000,12892464,9124464,32
3769000,12896241,9127241,32
3770000,12899726,9129726,32
3771000,12903063,9132063,32
3772000,12906388,9134388,32
3773000,12909551,9136551,32
3774000,12912977,9138977,32
3775000,12916290,9141290,32
3776000,12919180,9143180,32
3777000,12922769,9145769,32
3778000,12926501,9148501,32
3779000,12929729,9150729,32
3780000,12932982,9152982,32
3781000,12936528,9155528,32
3782000,12939863,9157863,32
3783000,12943653,9160653,32
3784000,12947154,9163154,32
3785000,12950807,9165807,32
3786000,12954235,9168235,32
3787000,12957395,9170395,32
3788000,12960952,9172952,32
3789000,12964522,9175522,32
3790000,12968028,9178028,32
3791000,12971460,9180460,32
3792000,12974741,9182741,32
3793000,12978647,9185647,32
3794000,12982663,9188663,32
3795000,12986535,9191535,32
3796000,12989764,9193764,32
3797000,12992989,9195989,32
3798000,12996343,9198343,32
3799000,12999356,9200356,32
3800000,13003185,9203185,32
3801000,13006551,9205551,32
3802000,13009830,9207830,32
3803000,13013358,9210358,32
3804000,13016779,9212779,32
3805000,13020267,9215267,32
3806000,13023250,9217250,32
3807000,13026119,9219119,32
3808000,13028837,9220837,32
3809000,13031668,9222668,32
3810000,13035463,9225463,32
3811000,13039048,9228048,32
3812000,13042106,9230106,32
3813000,13045605,9232605,32
3814000,13048916,9234916,32
3815000,13051988,9236988,32
3816000,13055010,9239010,32
3817000,13058219,9241219,32
3818000,13061102,9243102,32
3819000,13064721,9245721,32
3820000,13068284,9248284,32
3821000,13071896,9250896,32
3822000,13075348,9253348,32
3823000,13078664,9255664,32
3824000,13081810,9257810,32
3825000,13084723,9259723,32
3826000,13087872,9261872,32
3827000,13091012,9264012,32
3828000,13093989,9265989,32
3829000,13097634,9268634,32
3830000,13101121,9271121,32
3831000,13104176,9273176,32
3832000,13107975,9275975,32
3833000,13111891,9278891,32
3834000,13115912,9281912,32
3835000,13119420,9284420,32
3836000,13122890,9286890,32
3837000,13126492,9289492,32
3838000,13129585,9291585,32
3839000,13132652,9293652,32
3840000,13135629,9295629,32
3841000,13138810,9297810,32
3842000,13142273,9300273,32
3843000,13145795,9302795,32
3844000,13149453,9305453,32
3845000,13153138,9308138,32
3846000,13156808,9310808,32
3847000,13160581,9313581,32
3848000,13164149,9316149,32
3849000,13167929,9318929,32
3850000,13171671,9321671,32
3851000,13175552,9324552,32
3852000,13179204,9327204,32
3853000,13182761,9329761,32
3854000,13186715,9332715,32
3855000,13190418,9335418,32
3856000,13194219,9338219,32
3857000,13198101,9341101,32
3858000,13201741,9343741,32
3859000,13205088,9346088,32
3860000,13208951,9348951,32
3861000,13212681,9351681,32
3862000,13216512,9354512,32
3863000,13220292,9357292,32
3864000,13224157,9360157,32
3865000,13227594,9362594,32
3866000,13230947,9364947,32
3867000,13234704,9367704,32
3868000,13238407,9370407,32
3869000,13242129,9373129,32
3870000,13245853,9375853,32
3871000,13249573,9378573,32
3872000,13252682,9380682,32
3873000,13256131,9383131,32
3874000,13259812,9385812,32
3875000,13263489,9388489,32
3876000,13267076,9391076,32
3877000,13270512,9393512,32
3878000,13273639,9395639,32
3879000,13277173,9398173,32
3880000,13280754,9400754,32
3881000,13284107,9403107,32
3882000,13287355,9405355,32
3883000,13290808,9407808,32
3884000,13294042,9410042,32
3885000,13297679,9412679,32
3886000,13301298,9415298,32
3887000,13304562,9417562,32
3888000,13307800,9419800,32
3889000,13311072,9422072,32
3890000,13314296,9424296,32
3891000,13317483,9426483,32
3892000,13320479,9428479,32
3893000,13323526,9430526,32
3894000,13326610,9432610,32
3895000,13329533,9434533,32
3896000,13332964,9436964,32
3897000,13336530,9439530,32
3898000,13340081,9442081,32
3899000,13343500,9444500,32
3900000,13346797,9446797,32
3901000,13349931,9448931,32
3902000,13352991,9450991,32
3903000,13356254,9453254,32
3904000,13360644,9456644,32
3905000,13364753,9459753,32
3906000,13368635,9462635,32
3907000,13372839,9465839,32
3908000,13377040,9469040,32
3909000,13380450,9471450,32
3910000,13383528,9473528,32
3911000,13386874,9475874,32
3912000,13390189,9478189,32
3913000,13393369,9480369,32
3914000,13396987,9482987,32
3915000,13400464,9485464,32
3916000,13403710,9487710,32
3917000,13406857,9489857,32
3918000,13410023,9492023,32
3919000,13413258,9494258,32
3920000,13416636,9496636,32
3921000,13420486,9499486,32
3922000,13424374,9502374,32
3923000,13428175,9505175,32
3924000,13431901,9507901,32
3925000,13435486,9510486,32
3926000,13438974,9512974,32
3927000,13442306,9515306,32
3928000,13445448,9517448,32
3929000,13448511,9519511,32
3930000,13451763,9521763,32
3931000,13454822,9523822,32
3932000,13458374,9526374,32
3933000,13461256,9528256,32
3934000,13464579,9530579,32
3935000,13467718,9532718,32
3936000,13470919,9534919,32
3937000,13473712,9536712,32
3938000,13476704,9538704,32
3939000,13480052,9541052,32
3940000,13483680,9543680,32
3941000,13487125,9546125,32
3942000,13490786,9548786,32
3943000,13494084,9551084,32
3944000,13497759,9553759,32
3945000,13501389,9556389,32
3946000,13504606,9558606,32
3947000,13508218,9561218,32
3948000,13511853,9563853,32
3949000,13515303,9566303,32
3950000,13518432,9568432,32
3951000,13522007,9571007,32
3952000,13525567,9573567,32
3953000,13528781,9575781,32
3954000,13532200,9578200,32
3955000,13535488,9580488,32
3956000,13539009,9583009,32
3957000,13542360,9585360,32
3958000,13545571,9587571,32
3959000,13548627,9589627,32
3960000,13552070,9592070,32
3961000,13555368,9594368,32
3962000,13558378,9596378,32
3963000,13561448,9598448,32
3964000,13564710,9600710,32
3965000,13567641,9602641,32
3966000,13570789,9604789,32
3967000,13573722,9606722,32
3968000,13576645,9608645,32
3969000,13580093,9611093,32
3970000,13583587,9613587,32
3971000,13587367,9616367,32
3972000,13590962,9618962,32
3973000,13594474,9621474,32
3974000,13598368,9624368,32
3975000,13602094,9627094,32
3976000,13605692,9629692,32
3977000,13609141,9632141,32
3978000,13612444,9634444,32
3979000,13615357,9636357,32
3980000,13618454,9638454,32
3981000,13621746,9640746,32
3982000,13625492,9643492,32
3983000,13628748,9645748,32
3984000,13632024,9648024,32
3985000,13635615,9650615,32
3986000,13639011,9653011,32
3987000,13642993,9655993,32
3988000,13646584,9658584,32
3989000,13650341,9661341,32
3990000,13653850,9663850,32
3991000,13656978,9665978,32
3992000,13660491,9668491,32
3993000,13664010,9671010,32
3994000,13667136,9673136,32
3995000,13669729,9674729,32
3996000,13672424,9676424,32
3997000,13676029,9679029,32
3998000,13679812,9681812,32
3999000,13683580,9684580,32
4000000,13687234,9687234,32
4001000,13690775,9689775,32
4002000,13694136,9692136,32
4003000,13697416,9694416,32
4004000,13700874,9696874,32
4005000,13704295,9699295,32
4006000,13708044,9702044,32
4007000,13711017,9704017,32
4008000,13714401,9706401,32
4009000,13717731,9708731,32
4010000,13721014,9711014,32
4011000,13724882,9713882,32
4012000,13728369,9716369,32
4013000,13731665,9718665,32
4014000,13735600,9721600,32
4015000,13739591,9724591,32
4016000,13743502,9727502,32
4017000,13747374,9730374,32
4018000,13750679,9732679,32
4019000,13754358,9735358,32
4020000,13758280,9738280,32
4021000,13762228,9741228,32
4022000,13765823,9743823,32
4023000,13768866,9745866,32
4024000,13771822,9747822,32
4025000,13775106,9750106,32
4026000,13778046,9752046,32
4027000,13781203,9754203,32
4028000,13784690,9756690,32
4029000,13788304,9759304,32
4030000,13791784,9761784,32
4031000,13795860,9764860,32
4032000,13799830,9767830,32
4033000,13803685,9770685,32
4034000,13807133,9773133,32
4035000,13809911,9774911,32
4036000,13812790,9776790,32
4037000,13816193,9779193,32
4038000,13819929,9781929,32
4039000,13823252,9784252,32
4040000,13826199,9786199,32
4041000,13829218,9788218,32
4042000,13832415,9790415,32
4043000,13836424,9793424,32
4044000,13840477,9796477,32
4045000,13844104,9799104,32
4046000,13847183,9801183,32
4047000,13849960,9802960,32
4048000,13853190,9805190,32
4049000,13856402,9807402,32
4050000,13859589,9809589,32
4051000,13862679,9811679,32
4052000,13865658,9813658,32
4053000,13868453,9815453,32
4054000,13872399,9818399,32
4055000,13875748,9820748,32
4056000,13879300,9823300,32
4057000,13883003,9826003,32
4058000,13886687,9828687,32
4059000,13890428,9831428,32
4060000,13894263,9834263,32
4061000,13897896,9836896,32
4062000,13901686,9839686,32
4063000,13905300,9842300,32
4064000,13909016,9845016,32
4065000,13912559,9847559,32
4066000,13916214,9850214,32
4067000,13919654,9852654,32
4068000,13923037,9855037,32
4069000,13926205,9857205,32
4070000,13929844,9859844,32
4071000,13933622,9862622,32
4072000,13937229,9865229,32
4073000,13940570,9867570,32
4074000,13944059,9870059,32
4075000,13947255,9872255,32
4076000,13950340,9874340,32
4077000,13953268,9876268,32
4078000,13956229,9878229,32
4079000,13959162,9880162,32
4080000,13962640,9882640,32
4081000,13965937,9884937,32
4082000,13969101,9887101,32
4083000,13972164,9889164,32
4084000,13975120,9891120,32
4085000,13977860,9892860,32
4086000,13980791,9894791,32
4087000,13983435,9896435,32
4088000,13986258,9898258,32
4089000,13988892,9899892,32
4090000,13991548,9901548,32
4091000,13994143,9903143,32
4092000,13996924,9904924,32
4093000,14000549,9907549,32
4094000,14004217,9910217,32
4095000,14007887,9912887,32
4096000,14011450,9915450,32
4097000,14014817,9917817,32
4098000,14018435,9920435,32
4099000,14021705,9922705,32
4100000,14025176,9925176,32
4101000,14028539,9927539,32
4102000,14031778,9929778,32
4103000,14034925,9931925,32
4104000,14039025,9935025,32
4105000,14042578,9937578,32
4106000,14045880,9939880,32
4107000,14048635,9941635,32
4108000,14051836,9943836,32
